geneSymbol	diseaseName
AKT1	Acute leukemia
AKT1	Squamous cell carcinoma of lung
AKT1	Small cell carcinoma of lung
AKT1	Thyroid Gland Follicular Adenoma
AKT1	Cutaneous Melanoma
AKT1	Adenocarcinoma of lung (disorder)
AKT1	Esophageal carcinoma
AKT1	Malignant neoplasm of tongue
AKT1	Malignant neoplasm of nasopharynx
AKT1	Malignant neoplasm of gallbladder
AKT1	Malignant tumor of peritoneum
AKT1	Malignant neoplasm of penis
AKT1	Malignant neoplasm of brain
AKT1	Secondary malignant neoplasm of lung
AKT1	Secondary malignant neoplasm of bone
AKT1	Stage 0 Breast Carcinoma
AKT1	Fibroadenoma of breast
AKT1	Meningiomas, Multiple
AKT1	Germ cell tumor
AKT1	Ki-1+ Anaplastic Large Cell Lymphoma
AKT1	Hepatoblastoma
AKT1	Mixed Tumor, Mullerian
AKT1	Liposarcoma, Myxoid
AKT1	Giant Cell Tumor of Bone
AKT1	Histiocytoma, Benign Fibrous
AKT1	Alveolar rhabdomyosarcoma
AKT1	Embryonal Rhabdomyosarcoma
AKT1	Hepatocellular Adenoma
AKT1	Adenocarcinoma, Clear Cell
AKT1	Follicular thyroid carcinoma
AKT1	Adrenocortical carcinoma
AKT1	Mucoepidermoid Carcinoma
AKT1	Carcinoma, Neuroendocrine
AKT1	Cholangiocarcinoma
AKT1	Cystadenocarcinoma, Serous
AKT1	Carcinoma, Large Cell
AKT1	Papilloma, Intraductal
AKT1	Sertoli-Leydig Cell Tumor
AKT1	Sex Cord-Stromal Tumor
AKT1	gliosarcoma
AKT1	Strawberry nevus of skin
AKT1	Rhabdoid Tumor
AKT1	Adult Hodgkin Lymphoma
AKT1	Adult Non-Hodgkin Lymphoma
AKT1	Childhood Rhabdomyosarcoma
AKT1	Childhood Non-Hodgkin Lymphoma
AKT1	Adult Soft Tissue Sarcoma
AKT1	Gastrointestinal Carcinoid Tumor
AKT1	Adult Liver Carcinoma
AKT1	Uveal melanoma
AKT1	Lip and Oral Cavity Carcinoma
AKT1	Childhood Hodgkin Lymphoma
AKT1	Childhood Soft Tissue Sarcoma
AKT1	Metastatic malignant neoplasm to brain
AKT1	Mastocytosis, Systemic
AKT1	Gallbladder Carcinoma
AKT1	Pancreatic carcinoma
AKT1	Carcinoma of extrahepatic bile duct
AKT1	Intraductal papilloma of breast
AKT1	Light chain disease
AKT1	Cancer of Nasopharynx
AKT1	Squamous cell carcinoma of penis
AKT1	Anaplastic thyroid carcinoma
AKT1	Medullary carcinoma of thyroid
AKT1	Papillary thyroid carcinoma
AKT1	Islet Cell Tumor
AKT1	Malignant neoplasm of lung
AKT1	Malignant Meningioma
AKT1	Fibrous skin tumor of tuberous sclerosis
AKT1	Collagen nevus of skin
AKT1	Nevus comedonicus
AKT1	Endometrioma
AKT1	Stage II Colon Cancer
AKT1	Malignant neoplasm of colon stage IV
AKT1	Carcinoma breast stage IV
AKT1	Childhood Medulloblastoma
AKT1	Cervix carcinoma recurrent
AKT1	Adult Angiosarcoma
AKT1	Adult Fibrosarcoma
AKT1	Inflammatory Breast Carcinoma
AKT1	Adult Leiomyosarcoma
AKT1	Adult Liposarcoma
AKT1	Adult Malignant Peripheral Nerve Sheath Tumor
AKT1	Metastatic Renal Cell Cancer
AKT1	Gastric Adenocarcinoma
AKT1	Adult Burkitt Lymphoma
AKT1	Recurrent Endometrial Cancer
AKT1	Adult Medulloblastoma
AKT1	Adult Meningioma
AKT1	Adult Glioblastoma
AKT1	Childhood Burkitt Lymphoma
AKT1	Metastatic melanoma
AKT1	Nasopharyngeal cancer recurrent
AKT1	Malignant Head and Neck Neoplasm
AKT1	Liver and Intrahepatic Biliary Tract Carcinoma
AKT1	Adult Oligodendroglioma
AKT1	Adult Rhabdomyosarcoma
AKT1	Adenosquamous cell lung cancer
AKT1	Childhood T Acute Lymphoblastic Leukemia
AKT1	Adult T Acute Lymphoblastic Leukemia
AKT1	Childhood Embryonal Rhabdomyosarcoma
AKT1	Childhood Alveolar Rhabdomyosarcoma
AKT1	Squamous cell carcinoma of esophagus
AKT1	Serous cystadenocarcinoma ovary
AKT1	Cervical Squamous Cell Carcinoma
AKT1	Transitional cell carcinoma of bladder
AKT1	Conventional (Clear Cell) Renal Cell Carcinoma
AKT1	Childhood Liposarcoma
AKT1	Childhood Leiomyosarcoma
AKT1	Childhood Malignant Peripheral Nerve Sheath Tumor
AKT1	Childhood Angiosarcoma
AKT1	Acute Undifferentiated Leukemia
AKT1	stage, non-small cell lung cancer
AKT1	Squamous cell carcinoma of oropharynx
AKT1	Laryngeal Squamous Cell Carcinoma
AKT1	Childhood Glioblastoma
AKT1	Childhood Oligodendroglioma
AKT1	Adult Anaplastic Astrocytoma
AKT1	Uterine Carcinosarcoma
AKT1	Leiomyosarcoma of uterus
AKT1	Adult Pilocytic Astrocytoma
AKT1	Squamous cell carcinoma of vulva
AKT1	Adenocarcinoma of pancreas
AKT1	Benign Meningioma
AKT1	Condition, Preneoplastic
AKT1	Prostatic Intraepithelial Neoplasias
AKT1	Cervix carcinoma
AKT1	Hyperplastic Polyp
AKT1	Connective tissue nevus, NOS
AKT1	Hidradenoma Papilliferum
AKT1	Juvenile granulosa cell tumor
AKT1	Malignant Fibrous Histiocytoma
AKT1	Anaplastic astrocytoma
AKT1	Pilocytic Astrocytoma
AKT1	Pleomorphic Xanthoastrocytoma
AKT1	Ganglioneuromatosis
AKT1	Meningothelial meningioma
AKT1	Fibrous Meningioma
AKT1	Psammomatous Meningioma
AKT1	Angiomatous Meningioma
AKT1	Hemangioblastic Meningioma
AKT1	Hemangiopericytic Meningioma
AKT1	Transitional Meningioma
AKT1	Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse
AKT1	Non-Functioning Pituitary Gland Neoplasm
AKT1	Adenocarcinoma of colon
AKT1	Malignant neoplasm of liver
AKT1	Intrahepatic Cholangiocarcinoma
AKT1	Malignant mesothelioma
AKT1	Cutaneous neurofibroma
AKT1	Ovarian Cystadenoma
AKT1	Vulval intraepithelial neoplasia
AKT1	Malignant melanoma of conjunctiva
AKT1	Malignant neoplasm of pancreas
AKT1	Penile intraepithelial neoplasia
AKT1	Spinal Meningioma
AKT1	Carcinoma of anal margin
AKT1	Squamous cell carcinoma of tongue
AKT1	Intracranial Meningioma
AKT1	Juvenile Myelomonocytic Leukemia
AKT1	Trichoepithelioma
AKT1	Malignant neoplasm of prostate
AKT1	Lhermitte-Duclos disease
AKT1	Dermatofibrosarcoma Protuberans
AKT1	Clear Cell Meningioma
AKT1	Xanthomatous Meningioma
AKT1	Papillary neoplasm
AKT1	Endometrial Carcinoma
AKT1	Secondary malignant neoplasm of liver
AKT1	Neoplasm of uncertain or unknown behavior of ovary
AKT1	Neoplasm of uncertain or unknown behavior of breast
AKT1	Malignant neoplasm of esophagus
AKT1	Thyroid carcinoma
AKT1	Ewings sarcoma
AKT1	Squamous cell carcinoma of skin
AKT1	Malignant Glioma
AKT1	Tongue Carcinoma
AKT1	Osteosarcoma of bone
AKT1	Carcinoma of larynx
AKT1	Leukemogenesis
AKT1	Prostate carcinoma
AKT1	Epithelial ovarian cancer
AKT1	Breast Carcinoma
AKT1	Carcinoma of lung
AKT1	Malignant neoplasm of gastrointestinal tract
AKT1	Secondary malignant neoplasm of lymph node
AKT1	Parathyroid Gland Adenocarcinoma
AKT1	Cancer Relapse
AKT1	Colon Carcinoma
AKT1	Stomach Carcinoma
AKT1	Carcinoma of bladder
AKT1	Skin carcinoma
AKT1	Central neuroblastoma
AKT1	Bile duct carcinoma
AKT1	Malignant neoplasm of kidney
AKT1	cervical cancer metastasis
AKT1	Multiple lipomata
AKT1	Biliary Tract Cancer
AKT1	Cerebral Convexity Meningioma
AKT1	Parasagittal Meningioma
AKT1	Well Differentiated Oligodendroglioma
AKT1	Adult Acute Lymphocytic Leukemia
AKT1	Malignant Squamous Cell Neoplasm
AKT1	Malignant Peripheral Nerve Sheath Tumor
AKT1	Childhood Testicular Germ Cell Tumor
AKT1	Malignant Pleural Mesothelioma
AKT1	Penis carcinoma
AKT1	Invasive carcinoma of breast
AKT1	Papillary serous endometrial carcinoma
AKT1	Breast adenocarcinoma
AKT1	Pancreatic adenocarcinoma metastatic
AKT1	Intraepithelial Neoplasia
AKT1	ovarian neoplasm
AKT1	Renal cancer metastatic
AKT1	Metastatic Prostate Carcinoma
AKT1	Polyp of large intestine
AKT1	Invasive Ductal Breast Carcinoma
AKT1	Malignant neoplasm of ovary
AKT1	Endometrial adenocarcinoma
AKT1	Squamous cell carcinoma of the head and neck
AKT1	Ductal Carcinoma
AKT1	Mammary Neoplasms, Human
AKT1	Central odontogenic fibroma
AKT1	Collecting Duct Carcinoma of the Kidney
AKT1	Poorly Differentiated Thyroid Carcinoma
AKT1	Solitary fibrous tumor
AKT1	Atypical Lipoma
AKT1	Adenomyoepithelioma
AKT1	Familial multiple trichoepitheliomata
AKT1	Metastasis from malignant tumor of prostate
AKT1	Primary Effusion Lymphoma
AKT1	Mediastinal (Thymic) Large B-Cell Lymphoma
AKT1	Precursor B-cell lymphoblastic leukemia
AKT1	Chronic myeloproliferative disorder
AKT1	Adenoma of large intestine
AKT1	Primary malignant neoplasm of lung
AKT1	Papillary Renal Cell Carcinoma
AKT1	Sertoli-Leydig cell tumor of intermediate differentiation
AKT1	Adenocarcinoma of large intestine
AKT1	Juvenile astrocytoma
AKT1	Hormone refractory prostate cancer
AKT1	Adult Anaplastic Large Cell Lymphoma
AKT1	Adult Astrocytic Tumor
AKT1	Adult Diffuse Large B-Cell Lymphoma
AKT1	Adult Lymphoma
AKT1	Atypical Ductal Breast Hyperplasia
AKT1	Cervical Clear Cell Adenocarcinoma
AKT1	Childhood Anaplastic Large Cell Lymphoma
AKT1	Childhood Leukemia
AKT1	Childhood Lymphoma
AKT1	Childhood Osteosarcoma
AKT1	Childhood Pilocytic Astrocytoma
AKT1	Childhood Renal Cell Carcinoma
AKT1	Childhood Kidney Wilms Tumor
AKT1	Activated B-cell type diffuse large B-cell lymphoma
AKT1	Endometrial intraepithelial neoplasia
AKT1	Hereditary Nonpolyposis Colorectal Cancer
AKT1	Intraorbital Meningioma
AKT1	Intraventricular Meningioma
AKT1	Pulmonary Sclerosing Hemangioma
AKT1	Mesenchymal Cell Neoplasm
AKT1	Metaplastic carcinoma of breast
AKT1	Multi-centric Castleman's Disease
AKT1	Olfactory Groove Meningioma
AKT1	Osteogenic Neoplasm
AKT1	Ovarian Serous Adenocarcinoma
AKT1	Pancreatic Ductal Adenocarcinoma
AKT1	Salivary Gland Epithelial Myoepithelial Carcinoma
AKT1	Testicular Germ Cell Tumor
AKT1	Thymic Lymphoma
AKT1	Well Differentiated Pancreatic Endocrine Tumor
AKT1	Marginal Zone B-Cell Lymphoma
AKT1	Hypopharyngeal Carcinoma
AKT1	Epithelioma
AKT1	Liposarcoma, well differentiated
AKT1	Stage IV Nasopharyngeal Carcinoma
AKT1	Undifferentiated leukemia
AKT1	Renal carcinoma
AKT1	Secretory meningioma
AKT1	Microcystic meningioma
AKT1	Cancer cachexia
AKT1	Subcutaneous lipoma
AKT1	Anal squamous cell carcinoma
AKT1	Hepatocarcinogenesis
AKT1	Chronic Lymphoproliferative Disorder of NK-Cells
AKT1	Glioblastoma, IDH-Wildtype
AKT1	Clear cell adenocarcinoma of ovary
AKT1	Skin Carcinogenesis
AKT1	Leukemia, Large Granular Lymphocytic
AKT1	Angioblastic Meningioma
AKT1	Adult Gliosarcoma
AKT1	Posterior Fossa Meningioma
AKT1	Sphenoid Wing Meningioma
AKT1	Glioblastoma Multiforme
AKT1	androgen independent prostate cancer
AKT1	Uterine Corpus Carcinosarcoma
AKT1	Hereditary Leiomyomatosis and Renal Cell Cancer
AKT1	Invasive Prostate Carcinoma
AKT1	B Acute Lymphoblastic Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1
AKT1	Sinonasal undifferentiated carcinoma
AKT1	Progression of prostate cancer
AKT1	Meningioma, benign, no ICD-O subtype
AKT1	Carcinoma of urinary bladder, invasive
AKT1	MYELOPROLIFERATIVE SYNDROME, TRANSIENT
AKT1	Prostate Cancer, Hereditary, 7
AKT1	Vertebral chordoma
AKT1	Retinal hamartoma
AKT1	B-CELL MALIGNANCY, LOW-GRADE
AKT1	Carcinoma Metastatic to the Skin
AKT1	Leukemia, Natural Killer Cell Large Granular Lymphocytic
AKT1	PTEN Hamartoma Tumor Syndrome
AKT1	HER2-positive carcinoma of breast
AKT1	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma
AKT1	Precursor Cell Lymphoblastic Leukemia Lymphoma
AKT1	Low grade glioma
AKT1	Leukemia, B-Cell
AKT1	Urothelial Carcinoma
AKT1	Liver carcinoma
AKT1	Oropharyngeal Carcinoma
AKT1	Promyelocytic leukemia
AKT1	Refractory Cytopenia of Childhood
AKT1	Thyroid cancer, follicular
AKT1	Nasopharyngeal carcinoma
AKT1	Clear-cell metastatic renal cell carcinoma
AKT1	Oestrogen receptor positive breast cancer
AKT1	Spindle Cell Oncocytoma of the Adenohypophysis
AKT1	Diffuse Intrinsic Pontine Glioma
AKT1	Early-Stage Breast Carcinoma
AKT1	Locally Recurrent Malignant Neoplasm
AKT1	Stage II Colon Cancer AJCC v7
AKT1	Node-negative breast cancer
AKT1	Papillary Meningioma
AKT1	Gastrointestinal Stromal Sarcoma
AKT1	Lipofibromatosis
AKT1	Glandular papilloma
AKT1	Advanced breast cancer
AKT1	Triple Negative Breast Neoplasms
AKT1	Ovarian clear cell carcinoma
AKT1	Luminal A Breast Carcinoma
AKT1	Luminal B Breast Carcinoma
AKT1	Basal-Like Breast Carcinoma
AKT1	Giant Cell Fibroblastoma
AKT1	Sialadenoma papilliferum
AKT1	Fibromyxosarcoma
AKT1	Head and Neck Carcinoma
AKT1	Adult Pre-B Acute Lymphoblastic Leukemia
AKT1	Recurrent Childhood Glioblastoma
AKT1	Non-Metastatic Childhood Soft Tissue Sarcoma
AKT1	Childhood Pleomorphic Xanthoastrocytoma
AKT1	Childhood Gliosarcoma
AKT1	Adult Penile Carcinoma
AKT1	Ovarian papillary adenocarcinoma
AKT1	Hereditary nonpolyposis colorectal carcinoma
AKT1	Perihilar Cholangiocarcinoma
AKT1	cervical cancer
AKT1	Tumour budding
AKT1	ROSE Cluster 1
AKT1	Childhood Astrocytoma
AKT1	Childhood Neuroblastoma
AKT1	Primary cholangiocarcinoma of intrahepatic biliary tract
AKT1	Recurrent Glioblastoma
AKT1	Metastatic urothelial carcinoma
AKT1	Infant T Acute Lymphoblastic Leukemia
AKT1	Epithelioid glioblastoma
AKT1	Feline Lymphoma
AKT1	Feline Mammary Carcinoma
AKT1	Pancreatic Intraductal Papillary Mucinous Neoplasm
AKT1	MiT family translocation renal cell carcinoma
AKT1	Stage 0 Breast Cancer AJCC v6 and v7
AKT1	Chronic rhinosinusitis with nasal polyps
AKT1	Stage II Colon Cancer AJCC v8
AKT1	Stage 0 Gallbladder Cancer AJCC v8
AKT1	Stage IIA Gallbladder Cancer AJCC v8
AKT1	Stage IIB Gallbladder Cancer AJCC v8
AKT1	Stage III Gallbladder Cancer AJCC v8
AKT1	Stage IV Gallbladder Cancer AJCC v8
AKT1	Acute myeloid leukaemia refractory
AKT1	Mucinous colorectal carcinoma
AKT1	Hydropic leiomyoma
AKT1	Microsatellite instability-high colorectal cancer
AKT1	Grade III Childhood Astrocytoma
AKT1	Adrenal Gland Pheochromocytoma
AKT1	Advanced Bile Duct Carcinoma
AKT1	Platinum-Resistant Ovarian Carcinoma
AKT1	Mammary Carcinoma, Human
AKT1	Metastatic castration-resistant prostate cancer
AKT1	Metastatic human epidermal growth factor 2 positive carcinoma of breast
AKT1	Mantle cell lymphoma
AKT1	Lymphoma, Non-Hodgkin, Familial
AKT1	Secondary malignant neoplasm of colon and/or rectum
AKT1	Carcinoma, Ovarian Epithelial
AKT1	Bladder cancer stage IV
AKT1	Metastatic Renal Cell Carcinoma
AKT1	Carcinoma, Basal Cell
AKT1	Malignant neoplasm of colon and/or rectum
AKT1	High grade glioma
AKT1	Triple-Negative Breast Carcinoma
AKT1	Advanced Urothelial Carcinoma
AKT1	metastatic intraocular melanoma
AKT1	High-Risk Neuroblastoma
AKT1	estrogen receptor-negative breast cancer
AKT1	HER2-negative breast cancer
AKT2	Astrocytoma
AKT2	Malignant neoplasm of urinary bladder
AKT2	Bladder Neoplasm
AKT2	Malignant neoplasm of breast
AKT2	Malignant tumor of colon
AKT2	Malignant neoplasm of endometrium
AKT2	Non-Small Cell Lung Carcinoma
AKT2	Renal Cell Carcinoma
AKT2	Squamous cell carcinoma
AKT2	Malignant tumor of cervix
AKT2	Colorectal Carcinoma
AKT2	Glioblastoma
AKT2	Glioma
AKT2	Fibroid Tumor
AKT2	leukemia
AKT2	Leukemia, Myelocytic, Acute
AKT2	Malignant neoplasm of stomach
AKT2	melanoma
AKT2	Monoclonal Gammopathy of Undetermined Significance
AKT2	Multiple Myeloma
AKT2	Neurilemmoma
AKT2	Neuroblastoma
AKT2	Osteosarcoma
AKT2	Ovarian Carcinoma
AKT2	Pancreatic Neoplasm
AKT2	Thymoma
AKT2	Tuberous Sclerosis
AKT2	T-Cell Lymphoma
AKT2	Small cell carcinoma of lung
AKT2	Adenocarcinoma of lung (disorder)
AKT2	Esophageal carcinoma
AKT2	Malignant neoplasm of gallbladder
AKT2	Secondary malignant neoplasm of lung
AKT2	Hepatoblastoma
AKT2	Gallbladder Carcinoma
AKT2	Pancreatic carcinoma
AKT2	Anaplastic thyroid carcinoma
AKT2	Papillary thyroid carcinoma
AKT2	Malignant neoplasm of lung
AKT2	Carcinoma, Small Cell
